productTitle,originalPrice,price,sold,shipping_mode,discount_percent%,acctual_revenue,potential_revenue,revenue_loss_due_to_discount,free_shipping,discount_range
Hanging Chair Cushion 40cm Comfortable Seat Cushion Pillow Egg Chair Cushion for Kitchen Indoor Outdoor Living Room Garden Patio,3.13,3.13,1,+Shipping: 8.86,0.0,3.13,3.13,0.0,False,0%
"3 Pieces Dining Set Breakfast Table Set Space Saving Wooden Chairs and Table Set, for Dining, Office and Living Spaces of Home",61.97,61.97,6,Free shipping,0.0,371.82,371.82,0.0,True,0%
"Bedside Table with 2 Drawers, LED Nightstand Wooden Cabinet Unit with Lights for Bedroom, Living Room, Black",64.47,64.47,11,Free shipping,0.0,709.17,709.17,0.0,True,0%
Nordic Modern Living Room Thickened hourglass Round Household Casual Simple apartment BBQ Low Stool Prince Stool Creative Shoe,116.72,116.72,3,Free shipping,0.0,350.15999999999997,350.15999999999997,0.0,True,0%
"Masupu Nightstand,Mid-Century Modern Bedside Table with 2 Storage Drawer,Small Gold Frame Side End Table for Bedroom,Living Room",47.48,47.48,2,Free shipping,0.0,94.96,94.96,0.0,True,0%
Colofull Small Wooden Stool Footrest Seat with Non-Slip Pad Small Square for Household Living Room Hallway Sofa Tea Stools,38.73,38.73,9,Free shipping,0.0,348.57,348.57,0.0,True,0%
"Queen Bed Frame with LED Lights,18inch Heavy Duty Steel Platform Bed Frames with Mattress Retainer Bar,Storage Space Beneath Bed",101.54,101.54,3,Free shipping,0.0,304.62,304.62,0.0,True,0%
"Rolanstar TV Stand, Deformable TV Stand with LED Strip & Power Outlets, Modern Entertainment Center for 55/60/65/70 inch TVs",106.23,106.23,7,Free shipping,0.0,743.61,743.61,0.0,True,0%
US Shoe Rack Large Capacity Boot Storage 12 Cube Organzie Modular DIY Plastic 6 Tier 24-96 Pairs of Shoe Tower Cabine,99.99,99.99,24,Free shipping,0.0,2399.7599999999998,2399.7599999999998,0.0,True,0%
Super Load-bearing Shoe Rack Multi-layer Space-saving DIY Household Organizer Simple Multi-functional Economic Shoe Storage Rack,21.99,6.97,121,Free shipping,68.3,843.37,2660.79,1817.42,True,50%+
"104"" Linen Fabric Sofa with Armrest Pockets and 4 Pillows, Minimalist Style 4-Seater Couch for Living Room, Apartment, Gray",308.16,308.16,7,Free shipping,0.0,2157.1200000000003,2157.1200000000003,0.0,True,0%
Simple Modern Shoe Cabinet Rack Multi-Layer Dustproof Space-Saving Dormitory Household Multi-Layer Storage Shoe Cabinet,18.37,18.37,7,Free shipping,0.0,128.59,128.59,0.0,True,0%
"Shoe Rack, Household Integrated Clothes Rack, Multifunctional Storage Shoe Cabinet, Hat Rack, Multi-layer Group Device, Shelf",49.6,18.8,32,Free shipping,62.1,601.6,1587.2,985.6,True,50%+
Multifunctional Folding Sofa Bed Can Lie and Sit with Three-speed Adjustable Backrest Sofa Living Room Balcony Lazy Sofa Bed.,58.09,58.09,1,+Shipping: 744.64,0.0,58.09,58.09,0.0,False,0%
Shoe rack home indoor door storage artifact dormitory college students small simple multi-layer dustproof shoe cabinet,31.27,11.2,7,Free shipping,64.18,78.39999999999999,218.89,140.49,True,50%+
"Dresser with Charge Station 9 Drawers with LED Lights, Tall Wide Fabric Dressers & Chests of Drawers for Closet Hallway Entryway",138.4,138.4,7,Free shipping,0.0,968.8000000000001,968.8000000000001,0.0,True,0%
Computer Desk - Office Writing Work Student Study Modern Simple StyleWooden Table Desk Table,92.17,53.8,6,Free shipping,41.63,322.79999999999995,553.02,230.22000000000003,True,21-50%
"Closet Wardrobe, 4 Tiers Adjustable Wire Shelving Clothing Racks with 3 Hanging Rods, Freestanding Closet Metal Wardrobe Closet",84.63,84.63,4,Free shipping,0.0,338.52,338.52,0.0,True,0%
Bamboo Made Foot Stool for Bedside Vintage Step Stool Mini Get Up Anti Slip for Bedroom Bathroom Kitchen,5.6,5.6,24,+Shipping: 21.62,0.0,134.39999999999998,134.39999999999998,0.0,False,0%
"Nightstands Set of 2, LED Night Stand with Charging Station, Modern End Tables Living Room with 2 Fabric Drawers",72.66,72.66,9,Free shipping,0.0,653.9399999999999,653.9399999999999,0.0,True,0%
KKTONER PU Leather Rolling Stool with Mid Back Height Adjustable Office Home Drafting Swivel Task Chair with Wheels White,44.82,44.82,16,Free shipping,0.0,717.12,717.12,0.0,True,0%
Dining Chair Home Nordic Modern Simple Sponge Backrest Chair Iron Light Luxury Restaurant Dining Table and Chair Coffee Chair,110.6,56.01,28,Free shipping,49.36,1568.28,3096.7999999999997,1528.5199999999998,True,21-50%
Monitor Riser Stand - Ergonomic Laptop Stand Desk Organizer Keyboard Storage,3.99,3.99,28,+Shipping: 12.82,0.0,111.72,111.72,0.0,False,0%
Acrylic Drink Table Clear Small Round End Table For Drinks Modern Living Room Side Table For Drinks Snacks Phones Coffee Drink,38.13,32.13,128,Free shipping,15.74,4112.64,4880.64,768.0,True,1-20%
"Office Chair Cute Desk Chair, Modern Fabric Home Office Desk Chairs with Wheels, Mid-Back Armless Vanity Swivel Task Chair",61.38,61.38,4,Free shipping,0.0,245.52,245.52,0.0,True,0%
"10 Tier Shoe Rack with Covers,Large Capacity Stackable Tall Shoe Shelf Storage to 50-55 Pairs Shoes and Boots Sturdy Metal Free",44.43,44.43,20,Free shipping,0.0,888.6,888.6,0.0,True,0%
"Bamboo Breathable Shoe Cabinet with Doors, Freestanding Entrance Multi-layer Storage Shoe Rack 신발장",30.5,30.5,6,+Shipping: 239.64,0.0,183.0,183.0,0.0,False,0%
Wooden Outdoor Folding Picnic Table Portable Holder Round Foldable Desk Wine Glass Rack Collapsible Table For Garden Party,16.76,4.06,49,Free shipping,75.78,198.93999999999997,821.2400000000001,622.3000000000002,True,50%+
"Vanity Stool Chair Faux Fur with Storage,Soft Ottoman 4 Metal Legs with Anti-Slip Feet,Furry Padded Seat,Modern Multifunctional",38.24,38.24,10,Free shipping,0.0,382.40000000000003,382.40000000000003,0.0,True,0%
"Nightstand, End Table, Side Table with 2 Hand Made Rattan Decorated Drawers, Nightstands Set of 2,Wood Accent Table with Storage",117.11,58.41,13,Free shipping,50.12,759.3299999999999,1522.43,763.1000000000001,True,50%+
"Wardrobe Closet with Lock Door, with Lock Door, White, 72'' Clothing Coat Steel Storage Freestanding Wardrobe",174.96,174.96,2,Free shipping,0.0,349.92,349.92,0.0,True,0%
"Folding Dining folfing Dinning Table, 47"" D x 23.6"" W x 29.5"" H, Pear Wood Color and White",101.54,101.54,13,Free shipping,0.0,1320.02,1320.02,0.0,True,0%
"Dining Table Set for 4, Dinner Room Tables, Kitchen Tables, Square Glass Kitchen Tables with 4 Chair, Dining Table Set",287.82,166.69,2,Free shipping,42.09,333.38,575.64,242.26,True,21-50%
No Box Spring Needed Platform Bed Bases & Frames Leather Upholstered Headboard 3 Storage Drawers Bed Foundation Frame Black Home,396.07,396.07,14,Free shipping,0.0,5544.98,5544.98,0.0,True,0%
Household Living Room Small Barbarian French Coffee Table Bedroom Bedside Small Round Table European Iron Side Small Household,122.4,122.4,8,Free shipping,0.0,979.2,979.2,0.0,True,0%
"Shoe Cabinet, 4 Tier Revolving Shoe Storage with 4 Wheels, 360 Spinning Wood Round ,Grey, Shoe Cabinets Shoes Rack",134.81,65.9,2,Free shipping,51.12,131.8,269.62,137.82,True,50%+
haped Computer Desk - Gaming Corner 49 Inch Office Writing PC Wooden Table with CPU Storage Shelf & Side Bag,51.85,51.85,5,Free shipping,0.0,259.25,259.25,0.0,True,0%
Stackable Shoe Rack Multi-layer Space Saving Organizer Shelf Plastic Shoe Storage Racks for Entry Door Shoes Cabinet,48.22,25.95,89,Free shipping,46.18,2309.5499999999997,4291.58,1982.0300000000002,True,21-50%
"Queen Size Bed Frame with Linen Upholstered Headboard, Heavy Duty Metal Platform Bed with 12"" Under-Bed Storage Space",170.03,170.03,12,Free shipping,0.0,2040.3600000000001,2040.3600000000001,0.0,True,0%
Folding Sofa Bed Dual-purpose Household Stretchable Sofa Bed Integrated Small Unit Living Room Tatami Sofa,88.51,88.51,2,+Shipping: 1323.31,0.0,177.02,177.02,0.0,False,0%
Folding Stool Stepladder Easy To Hold Lightweight Indoor Outdoor Travel Bath Easy To Carry Children Adults Non-slip,7.7,1.7,25,Free shipping,77.92,42.5,192.5,150.0,True,50%+
"Dresser for Bedroom, Fabric Storage Tower with 10 Drawers, Chest of Drawers with Fabric Bins, Sturdy Metal, Tall Storage Drawers",57.88,57.88,50,Free shipping,0.0,2894.0,2894.0,0.0,True,0%
"Computer Desk - 39” Gaming Desk, Home Office with Storage, Small with Monitor Stand, Rustic Writing",45.04,45.04,1,Free shipping,0.0,45.04,45.04,0.0,True,0%
Splicing Wardrobes Hanging Hangers in Bedrooms Dormitories Rental Housing Storage and Storage Iron Shelves Wardrobes Closet,94.55,94.55,1,Free shipping,0.0,94.55,94.55,0.0,True,0%
Multi-Layer Removable Shoes Rack Save Space For Household Sneaker Organizer Detachable Shoe Cabinets Shoe Organizer And Storage,36.48,17.95,2,Free shipping,50.79,35.9,72.96,37.059999999999995,True,50%+
Computer Desk With Shelves Room Desks Study PC Table Workstation With Storage for Home Office 43 Inch Gaming Writing Desk Black.,62.16,62.16,28,Free shipping,0.0,1740.48,1740.48,0.0,True,0%
"30” White 3 Drawer Dresser for Bedroom, Wood Dresser with Metal Legs, Modern Chest of Drawer Organizer, Large Dresser for Closet",160.52,160.52,1,Free shipping,0.0,160.52,160.52,0.0,True,0%
2024 Assemble Dustproof Wardrobe Folding Household Multi-Layer Storage Locker Large Capacity Portable Clothes Organizer Cabinet,49.84,48.34,43,Free shipping,3.01,2078.6200000000003,2143.1200000000003,64.5,True,1-20%
Nordic Ins Living Room Chair Girls Comfortable Bedroom Make Up Chair Student Dormitory Computer Chairs Cloth Home Office Seat,33.91,33.91,34,+Shipping: 85.58,0.0,1152.9399999999998,1152.9399999999998,0.0,False,0%
Folding Multi-Layer Shoe Cabinet Dust Proof Large Capacity House Storage At Home Door Space-Saving Simplicity Shelf Shoe Racks,65.36,36.65,23,Free shipping,43.93,842.9499999999999,1503.28,660.33,True,21-50%
Simple Shoe Rack Multi-Layer Space Saving Shoe Rack DIY Home Use Multifunctional Organizer Multifunctional Economic Shoe Rack,22.21,7.33,13,Free shipping,67.0,95.29,288.73,193.44,True,50%+
"Metal Dining Table with Laminated Faux Marble Top, 28.50 x 45.00 x 30.00 Inches, Off-White",120.7,120.7,3,Free shipping,0.0,362.1,362.1,0.0,True,0%
"Makeup Vanity with Lighted Mirror, Desk Drawer and Storage Cabinet, Dresser Mirror Dressing Table for Bedroom, Bathroom, Black",135.17,135.17,4,Free shipping,0.0,540.68,540.68,0.0,True,0%
Butterfly Swing Hanging Chair Hammock Frame Outdoor Camping Waterproof Leisure Suspension Double Multi-Person Villa Sofa Tent,99.75,99.75,9,Free shipping,0.0,897.75,897.75,0.0,True,0%
Nordic Adult Rocking Chair Anti-Fouling Simple Modern Foldable Rocking Chairs Balcony Bedroom Lazy Relaxing Reclining Chair,129.19,63.76,6,Free shipping,50.65,382.56,775.14,392.58,True,50%+
Household 7-layer shoe rack stainless steel shoe rack dormitory multi-layer assembly dustproof shoe cabinet,17.42,17.42,49,Free shipping,0.0,853.58,853.58,0.0,True,0%
"SMUG Office Computer Gaming Desk Chair, Ergonomic Mid-Back Mesh Rolling Work Swivel Task Chairs with Wheels, Comfortable",59.25,59.25,2,Free shipping,0.0,118.5,118.5,0.0,True,0%
Simple wardrobe modern minimalist bedroom storage single person economy fabric wardrobe 19mm steel pipe 75CM,57.14,51.14,0,Free shipping,10.5,0.0,0.0,0.0,True,1-20%
Lazy Rocking Chair Washable Technology Cloth Adjustable Backrest Angl Simple Bedroom Net Red Lazy Balcony Leisure Rocking Chair,136.92,76.77,48,Free shipping,43.93,3684.96,6572.16,2887.2,True,21-50%
"Makeup Vanity Desk with Large Lighted Mirror with Power Outlet and LED Strip, Milky-White",152.86,152.86,12,Free shipping,0.0,1834.3200000000002,1834.3200000000002,0.0,True,0%
Dressing Table Vanity with Lighted Mirror Makeup Stool Desk with Mirror Storage Power Outlet and Drawers Color Lighting Modes,244.1,244.1,4,Free shipping,0.0,976.4,976.4,0.0,True,0%
Under Desk Footrest Ergonomic Foot Stool with Massage RollersMassage Foot Stool Under Desk For Home Office Toilet,21.11,21.11,30,Free shipping,0.0,633.3,633.3,0.0,True,0%
Rotating Stool Chair 360 Rolling Adjustable Round Rolling Stool With Wheels Rotatable Swivel Saddle Stool For Kitchen Spa Bar,13.52,13.52,11,Free shipping,0.0,148.72,148.72,0.0,True,0%
New Wholesale Simple Shoe Rack Multi-layer Space-saving DIY Household Organizer Multi-functional Economic Shoe Storage Racks,24.22,8.54,24,Free shipping,64.74,204.95999999999998,581.28,376.32,True,50%+
Wood Bedside Step Stool Household Bedroom Step Stool Kids Multipurpose Stepping Stool Adults Bathroom Kitchen Wood Step Stool,15.25,9.25,14,Free shipping,39.34,129.5,213.5,84.0,True,21-50%
"Make-up Dresser with Mirror and Lamp, Farmhouse Dresser Set, Including Stool, Bedroom, Off-white Mirrors for Bedroom",202.99,202.99,4,Free shipping,0.0,811.96,811.96,0.0,True,0%
"Nightstands Set of 2, End Table with Charging Station and USB Ports, Side Tables with 2 Drawers and Storage Shelves",85.05,85.05,8,Free shipping,0.0,680.4,680.4,0.0,True,0%
"Floating Bed Frame Queen Size with LED Lights,Metal Platform, No Box Spring Needed, Easy to Assemble Queen Bed Frame",101.53,101.53,4,Free shipping,0.0,406.12,406.12,0.0,True,0%
3-Tier Bamboo Shoe Rack Bench with Padding Shoe Organizer Entryway Bench Seat Easy Assembly Holds 330 lb Solid Wood Shelf,30.1,30.1,1,Free shipping,0.0,30.1,30.1,0.0,True,0%
"7 Drawer Jumbo Chest, Five Large Drawers, Two Smaller Drawers with Two Lock, Hanging Rod, and Three Shelves | Black",219.85,219.85,6,Free shipping,0.0,1319.1,1319.1,0.0,True,0%
"Makeup Vanity Set with Drawer and Shelf, Wood Dressing Table with Lighted Screen Mirror",120.58,120.58,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"8 Dresser TV Stand with Power Outlet & LED for 55'' TV, Long Dresser for Bedroom with 8 Deep Drawers, Wide Console Table",91.44,91.44,5,Free shipping,0.0,457.2,457.2,0.0,True,0%
Desk Footrest Adjustable Under Foot Rest for Under Desk at Work with Massage Foot Stool Under Desk 5 Height Position Adjustment,11.45,5.45,27,Free shipping,52.4,147.15,309.15,161.99999999999997,True,50%+
Transparent Folding Chair And Table Acrylic Simple Design Stable And Balanced Dining Chair Household Outdoor Graden Living Room,53.65,22.97,12,Free shipping,57.19,275.64,643.8,368.15999999999997,True,50%+
"Dress, High Storage Dress with 8 Drawers, Closet Storage Drawer Organizer, Bedroom, Living Room,black Dress and Chest of Drawers",49.53,49.53,4,Free shipping,0.0,198.12,198.12,0.0,True,0%
"Comfortable Rocking Chair For Living Room & Balcony, Multipurpose, Cozy Dofa Chair With Padded Seat And Footrest Made Of Fabric",56.15,56.15,3,+Shipping: 350.41,0.0,168.45,168.45,0.0,False,0%
"Dining Room Kitchen Set with 2 Cushions 3 Large Storage Shelves, Table and 2 Bar Chairs, Rustic Grey",105.3,105.3,6,Free shipping,0.0,631.8,631.8,0.0,True,0%
"Canvas Wardrobe Portable Closet Wardrobe Clothes Storage with 6 Shelves and Hanging Rail,Non-Woven Fabric",33.31,33.31,15,Free shipping,0.0,499.65000000000003,499.65000000000003,0.0,True,0%
Computer Desk with Drawers and Power OutletsStudy Writing Work Desk for Home Office,118.88,118.88,3,Free shipping,0.0,356.64,356.64,0.0,True,0%
"Dresser for Bedroom,Wood Storage Tower Clothes Organizer, Chest of 6 Drawers, Large Capacity Storage Cabinet,Tall Dressers",150.84,150.84,5,Free shipping,0.0,754.2,754.2,0.0,True,0%
Creamy Household Stool Girls' Makeup Seat Bedroom Vanity Chair Soft Lamb Wool Pouf Minimalist Manicure Round Ottoman,27.93,27.93,1,+Shipping: 55.98,0.0,27.93,27.93,0.0,False,0%
Double Lounge Chair Living Room Light Luxury Rocking Chairs Comfort Detachable Recliner Sofas Modern Minimalist Rocking Chair,139.36,76.64,21,Free shipping,45.01,1609.44,2926.5600000000004,1317.1200000000003,True,21-50%
Toilet Step Stool Shoe Bench Seat Toilet Foot Stool For Adults Bedpan Potty Squatting Toilet Seat Stool Home Bathroom Accessory,13.76,7.76,10,Free shipping,43.6,77.6,137.6,60.0,True,21-50%
Swing Cover Waterproof Cover Outdoor Hammock Canopy Patio Chair For Porch Replacement Seat Garden Hanging Chair Dust Proof Cover,15.02,9.02,24,Free shipping,39.95,216.48,360.48,144.00000000000003,True,21-50%
Queen/Full Size Industrial Bed Frame Noise Free with LED Lights&2 USB Ports&Storage No Box Spring Needed Rustic Brown[US-W],172.54,172.54,25,Free shipping,0.0,4313.5,4313.5,0.0,True,0%
Folding Multi-Layer Shoes Cabinet Large Capacity Dustproof Storage Shelf Layered Storage Racks Simple And Innovative Shoe Rack,68.88,32.7,9,Free shipping,52.53,294.3,619.92,325.61999999999995,True,50%+
"Bamboo Nightstands, Bedside Tables with Open Storage Compartments, Modern Side Table, Easy To Assemble End Table for Bedroom",14.9,14.9,29,+Shipping: 141.75,0.0,432.1,432.1,0.0,False,0%
"Dining Table Set for 6,Farmhouse Kitchen Table Set with 4 Upholstered Chairs and 1 Bench,Solid Wood Dining Table Set for Kitchen",353.43,353.43,2,Free shipping,0.0,706.86,706.86,0.0,True,0%
2-Tier White Marble Side Table Round Coffee Table Nightstand Jewellery Storage,99.99,55.99,42,Free shipping,44.0,2351.58,4199.58,1848.0,True,21-50%
"Cross Legged Office Chair, Armless Wide Desk Chair No Wheels, Modern Home Office Desk Chair Swivel Adjustable Leather Vanity",47.07,47.07,1,Free shipping,0.0,47.07,47.07,0.0,True,0%
"X Rocker Pedestal Gaming Chair, Use with All Major Gaming Consoles, Mobile, TV, PC, Smart Devices, with Armrest, Foldable",74.92,74.92,4,Free shipping,0.0,299.68,299.68,0.0,True,0%
Japanese-style Portable Household Folding Stool Kids Child Plastic Stool Outdoor camping fishing stool,12.74,6.74,137,Free shipping,47.1,923.38,1745.38,822.0000000000001,True,21-50%
"12 Pack Large Shoe Organizer Storage Boxes for Closet, Modular Space Saving Clear Plastic Stackable Sneaker Container",81.2,32.6,4,Free shipping,59.85,130.4,324.8,194.4,True,50%+
Make Up Table Fabric Dresser for Living Room Toiletries Closet Dresser for Bedroom With 5 Drawers Rustic Brown Wood Grain Print,58.55,58.55,2,Free shipping,0.0,117.1,117.1,0.0,True,0%
"Storage Ottoman, Vanity Chair Stool, Synthetic Leather with Stitching, Mid-Century Modern, Round Storage Seat with Steel Legs",35.24,35.24,3,Free shipping,0.0,105.72,105.72,0.0,True,0%
"Spacious & Durable Stainless Steel Wardrobe with Dustproof Cover: Ideal Organizer for Bedroom, Dorm, Home",125.48,64.35,10,Free shipping,48.72,643.5,1254.8,611.3,True,21-50%
Computer Desk - Gaming Corner Office Writing Wooden Table Desk,59.43,59.43,3,Free shipping,0.0,178.29,178.29,0.0,True,0%
Folding Sofa Beds Armchair Sleeper Leisure Recliner Multifunctional Faux Leather Boss Sofas Single Living Room Lounge Chair Bed,102.05,102.05,8,+Shipping: 397.72,0.0,816.4,816.4,0.0,False,0%
Creative shoe changing stool modern style dice Rubik's cube stool entrance creative shoe changing living room sofa stool,26.92,9.09,2,Free shipping,66.23,18.18,53.84,35.660000000000004,True,50%+
